ANO,UF,DOUTORADO_PLENO,MESTRADO
2014,PR,14,19
2014,PR,0,0
2014,PR,8,13
2014,PR,0,0
2014,PR,0,2
2014,PR,0,5
2014,PR,0,0
2014,PR,0,2
2014,PR,0,3
2014,PR,0,0
2014,PR,0,1
2014,PR,0,4
2014,PR,0,0
2014,PR,0,4
2014,PR,0,0
2014,PR,0,4
2014,PR,0,4
2014,PR,0,0
2014,PR,0,4
2014,PR,0,0
2014,PR,0,2
2014,PR,0,4
2014,PR,0,0
2014,PR,0,4
2014,PR,0,0
2014,PR,0,2
2014,PR,0,0
2014,PR,0,8
2014,PR,0,0
2014,PR,0,11
2014,PR,0,0
2014,PR,0,8
2014,PR,0,0
2014,PR,0,6
2014,PR,0,0
2014,PR,7,18
2014,PR,13,0
2014,PR,0,4
2014,PR,0,2
2014,PR,0,15
2014,PR,0,0
2014,PR,6,15
2014,PR,0,0
2014,PR,3,0
2014,PR,12,16
2014,PR,0,0
2014,PR,3,0
2014,PR,8,11
2014,PR,0,0
2014,PR,3,3
2014,PR,10,22
2014,PR,0,0
2014,PR,0,1
2014,PR,0,15
2014,PR,0,0
2014,PR,2,1
2014,PR,13,13
2014,PR,0,0
2014,PR,0,3
2014,PR,0,18
2014,PR,0,0
2014,PR,0,0
2014,PR,1,6
2014,PR,8,16
2014,PR,0,0
2014,PR,0,16
2014,PR,0,0
2014,PR,0,9
2014,PR,0,0
2014,PR,0,11
2014,PR,0,0
2014,PR,0,2
2014,PR,0,4
2014,PR,0,0
2014,PR,0,4
2014,PR,0,0
2014,PR,0,2
2014,PR,0,0
2014,PR,0,4
2014,PR,0,0
2014,PR,0,1
2014,PR,0,9
2014,PR,0,1
2014,PR,0,0
2014,PR,0,6
2014,PR,0,0
2014,PR,0,9
2014,PR,0,0
2014,PR,0,12
2014,RS,0,5
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,0
2014,RS,2,0
2014,RS,0,9
2014,RS,0,7
2014,RS,0,0
2014,RS,10,9
2014,RS,1,8
2014,RS,0,0
2014,RS,0,13
2014,RS,0,7
2014,RS,0,0
2014,RS,0,1
2014,RS,0,9
2014,RS,0,9
2014,RS,0,0
2014,RS,0,9
2014,RS,0,6
2014,RS,0,0
2014,RS,0,4
2014,RS,0,8
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,0
2014,RS,1,0
2014,RS,1,0
2014,RS,1,0
2014,RS,0,0
2014,RS,2,2
2014,RS,7,2
2014,RS,0,0
2014,RS,15,9
2014,RS,0,12
2014,RS,2,5
2014,RS,0,0
2014,RS,18,12
2014,RS,0,3
2014,RS,0,0
2014,RS,0,6
2014,RS,5,4
2014,RS,0,0
2014,RS,31,23
2014,RS,0,4
2014,RS,0,0
2014,RS,0,6
2014,RS,0,0
2014,RS,0,2
2014,RS,0,0
2014,RS,0,0
2014,RS,2,2
2014,RS,7,4
2014,RS,0,0
2014,RS,2,0
2014,RS,27,20
2014,RS,0,3
2014,RS,0,0
2014,RS,0,1
2014,RS,0,8
2014,RS,0,2
2014,RS,0,0
2014,RS,0,12
2014,RS,0,1
2014,RS,0,0
2014,RS,0,8
2014,RS,7,2
2014,RS,0,0
2014,RS,19,12
2014,RS,0,6
2014,RS,0,0
2014,RS,0,6
2014,RS,0,5
2014,RS,0,0
2014,RS,0,6
2014,RS,0,6
2014,RS,0,0
2014,RS,0,1
2014,RS,0,11
2014,RS,0,3
2014,RS,0,0
2014,RS,0,8
2014,RS,0,0
2014,RS,13,0
2014,RS,0,0
2014,RS,0,3
2014,RS,0,8
2014,RS,0,8
2014,RS,0,0
2014,RS,0,0
2014,RS,0,2
2014,RS,5,4
2014,RS,1,0
2014,RS,0,0
2014,RS,27,18
2014,RS,0,3
2014,RS,0,0
2014,RS,0,7
2014,RS,0,4
2014,RS,0,0
2014,RS,0,8
2014,RS,0,7
2014,RS,0,0
2014,RS,0,12
2014,RS,0,2
2014,RS,0,0
2014,RS,0,8
2014,RS,0,0
2014,RS,0,2
2014,RS,0,6
2014,RS,0,0
2014,RS,0,13
2014,RS,5,8
2014,RS,0,0
2014,RS,11,14
2014,RS,0,2
2014,RS,0,0
2014,RS,0,13
2014,RS,0,5
2014,RS,0,0
2014,RS,0,8
2014,RS,0,0
2014,RS,0,1
2014,RS,2,6
2014,RS,0,0
2014,RS,19,12
2014,RS,0,6
2014,RS,0,0
2014,RS,0,11
2014,RS,0,4
2014,RS,0,0
2014,RS,0,8
2014,RS,0,0
2014,RS,0,1
2014,RS,6,2
2014,RS,0,0
2014,RS,18,12
2014,RS,0,6
2014,RS,0,0
2014,RS,0,12
2014,RS,1,4
2014,RS,0,0
2014,RS,16,8
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,2
2014,RS,5,4
2014,RS,0,0
2014,RS,18,23
2014,RS,0,7
2014,RS,0,0
2014,RS,13,17
2014,RS,0,5
2014,RS,0,0
2014,RS,12,14
2014,RS,0,3
2014,RS,0,0
2014,RS,0,12
2014,RS,0,11
2014,RS,0,0
2014,RS,12,8
2014,RS,0,7
2014,RS,0,0
2014,RS,0,12
2014,RS,0,5
2014,RS,0,0
2014,RS,0,9
2014,RS,0,5
2014,RS,0,0
2014,RS,0,8
2014,RS,0,4
2014,RS,0,0
2014,RS,0,6
2014,RS,0,0
2014,RS,0,8
2014,RS,0,2
2014,RS,0,0
2014,RS,0,8
2014,RS,0,0
2014,RS,0,8
2014,RS,11,23
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,2
2014,RS,0,0
2014,RS,1,0
2014,RS,1,0
2014,RS,1,0
2014,RS,1,0
2014,RS,2,0
2014,RS,3,0
2014,RS,17,13
2014,RS,3,4
2014,RS,0,0
2014,RS,1,0
2014,RS,22,19
2014,RS,3,1
2014,RS,0,2
2014,RS,0,0
2014,RS,21,24
2014,RS,2,0
2014,RS,6,4
2014,RS,1,0
2014,RS,0,0
2014,RS,2,0
2014,RS,29,17
2014,RS,2,3
2014,RS,2,3
2014,RS,0,0
2014,RS,32,23
2014,RS,9,0
2014,RS,0,1
2014,RS,0,0
2014,RS,0,0
2014,RS,2,0
2014,RS,0,5
2014,RS,0,0
2014,RS,18,8
2014,RS,1,0
2014,RS,20,16
2014,RS,2,4
2014,RS,0,0
2014,RS,26,16
2014,RS,0,0
2014,RS,22,12
2014,RS,0,0
2014,RS,25,24
2014,RS,0,2
2014,RS,0,2
2014,RS,0,0
2014,RS,0,10
2014,RS,0,1
2014,RS,0,0
2014,RS,0,1
2014,RS,31,18
2014,RS,9,5
2014,RS,0,0
2014,RS,21,13
2014,RS,1,2
2014,RS,2,2
2014,RS,0,0
2014,RS,3,0
2014,RS,0,14
2014,RS,0,4
2014,RS,0,0
2014,RS,24,14
2014,RS,0,2
2014,RS,0,0
2014,RS,1,0
2014,RS,4,16
2014,RS,0,3
2014,RS,0,0
2014,RS,8,17
2014,RS,1,3
2014,RS,0,0
2014,RS,14,15
2014,RS,6,7
2014,RS,0,0
2014,RS,8,16
2014,RS,2,7
2014,RS,0,0
2014,RS,0,13
2014,RS,0,5
2014,RS,0,0
2014,RS,0,16
2014,RS,0,1
2014,RS,0,0
2014,RS,0,15
2014,RS,0,5
2014,RS,0,0
2014,RS,0,11
2014,RS,0,5
2014,RS,0,0
2014,RS,0,12
2014,RS,0,4
2014,RS,0,0
2014,RS,0,10
2014,RS,0,5
2014,RS,0,0
2014,RS,0,10
2014,RS,0,8
2014,RS,0,0
2014,RS,0,12
2014,RS,0,6
2014,RS,0,0
2014,RS,0,10
2014,RS,0,6
2014,RS,0,0
2014,RS,0,12
2014,RS,0,7
2014,RS,0,0
2014,RS,8,10
2014,RS,0,7
2014,RS,0,0
2014,RS,8,7
2014,RS,1,7
2014,RS,0,0
2014,RS,0,5
2014,RS,0,8
2014,RS,0,0
2014,RS,0,5
2014,RS,0,7
2014,RS,0,0
2014,RS,0,4
2014,RS,0,8
2014,RS,0,0
2014,RS,0,4
2014,RS,0,8
2014,RS,0,0
2014,RS,0,4
2014,RS,0,7
2014,RS,0,0
2014,RS,0,4
2014,RS,0,3
2014,RS,0,0
2014,RS,0,2
2014,RS,0,0
2014,RS,4,0
2014,RS,0,0
2014,RS,20,15
2014,RS,4,1
2014,RS,0,0
2014,RS,24,15
2014,RS,0,0
2014,RS,16,8
2014,RS,0,6
2014,RS,0,0
2014,RS,0,0
2014,RS,5,5
2014,RS,31,42
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,14,11
2014,RS,0,1
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,42,37
2014,RS,0,8
2014,RS,0,0
2014,RS,1,0
2014,RS,2,0
2014,RS,0,0
2014,RS,21,5
2014,RS,3,0
2014,RS,13,11
2014,RS,0,0
2014,RS,0,4
2014,RS,0,0
2014,RS,35,16
2014,RS,3,0
2014,RS,0,0
2014,RS,11,12
2014,RS,9,0
2014,RS,3,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,30,8
2014,RS,6,0
2014,RS,29,11
2014,RS,0,1
2014,RS,4,2
2014,RS,0,0
2014,RS,0,0
2014,RS,2,0
2014,RS,26,19
2014,RS,1,0
2014,RS,0,0
2014,RS,20,2
2014,RS,1,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,0
2014,RS,2,0
2014,RS,0,0
2014,RS,22,6
2014,RS,3,0
2014,RS,1,0
2014,RS,22,12
2014,RS,0,0
2014,RS,0,0
2014,RS,32,21
2014,RS,2,0
2014,RS,22,27
2014,RS,0,1
2014,RS,0,0
2014,RS,1,0
2014,RS,0,0
2014,RS,10,38
2014,RS,14,9
2014,RS,0,1
2014,RS,0,0
2014,RS,1,0
2014,RS,0,1
2014,RS,1,0
2014,RS,0,0
2014,RS,4,0
2014,RS,1,0
2014,RS,0,1
2014,RS,37,37
2014,RS,8,0
2014,RS,19,5
2014,RS,6,11
2014,RS,0,0
2014,RS,14,8
2014,RS,0,0
2014,RS,1,5
2014,RS,3,0
2014,RS,0,0
2014,RS,2,0
2014,RS,0,0
2014,RS,42,25
2014,RS,1,0
2014,RS,50,18
2014,RS,1,0
2014,RS,0,0
2014,RS,9,18
2014,RS,0,4
2014,RS,0,0
2014,RS,2,0
2014,RS,30,31
2014,RS,1,0
2014,RS,0,0
2014,RS,0,0
2014,RS,4,0
2014,RS,32,45
2014,RS,0,10
2014,RS,0,0
2014,RS,4,0
2014,RS,13,6
2014,RS,0,0
2014,RS,1,0
2014,RS,31,22
2014,RS,0,1
2014,RS,0,0
2014,RS,2,0
2014,RS,0,0
2014,RS,0,1
2014,RS,27,22
2014,RS,1,0
2014,RS,20,18
2014,RS,0,2
2014,RS,0,0
2014,RS,48,20
2014,RS,0,4
2014,RS,0,0
2014,RS,0,0
2014,RS,2,0
2014,RS,36,5
2014,RS,0,0
2014,RS,32,24
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,1
2014,RS,44,38
2014,RS,3,0
2014,RS,17,21
2014,RS,0,0
2014,RS,1,0
2014,RS,33,20
2014,RS,0,4
2014,RS,0,0
2014,RS,2,0
2014,RS,0,0
2014,RS,15,15
2014,RS,0,0
2014,RS,1,0
2014,RS,27,27
2014,RS,0,4
2014,RS,0,0
2014,RS,0,0
2014,RS,34,9
2014,RS,3,0
2014,RS,18,23
2014,RS,5,0
2014,RS,0,0
2014,RS,9,17
2014,RS,0,0
2014,RS,1,0
2014,RS,15,10
2014,RS,0,0
2014,RS,23,24
2014,RS,0,3
2014,RS,0,0
2014,RS,1,1
2014,RS,11,15
2014,RS,3,3
2014,RS,0,0
2014,RS,1,1
2014,RS,27,21
2014,RS,0,2
2014,RS,0,0
2014,RS,5,0
2014,RS,7,18
2014,RS,0,0
2014,RS,11,19
2014,RS,0,4
2014,RS,0,0
2014,RS,1,0
2014,RS,21,19
2014,RS,1,2
2014,RS,1,0
2014,RS,0,0
2014,RS,3,0
2014,RS,25,25
2014,RS,1,1
2014,RS,0,0
2014,RS,1,0
2014,RS,1,0
2014,RS,0,1
2014,RS,36,24
2014,RS,0,1
2014,RS,0,0
2014,RS,1,0
2014,RS,18,20
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,18,8
2014,RS,27,15
2014,RS,0,3
2014,RS,0,0
2014,RS,2,0
2014,RS,19,4
2014,RS,2,1
2014,RS,3,0
2014,RS,27,26
2014,RS,6,0
2014,RS,0,0
2014,RS,19,27
2014,RS,1,0
2014,RS,5,1
2014,RS,0,1
2014,RS,0,0
2014,RS,1,3
2014,RS,2,0
2014,RS,14,25
2014,RS,1,3
2014,RS,0,0
2014,RS,0,1
2014,RS,19,15
2014,RS,2,0
2014,RS,0,0
2014,RS,1,0
2014,RS,2,0
2014,RS,1,0
2014,RS,2,2
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,23,14
2014,RS,1,0
2014,RS,3,4
2014,RS,10,11
2014,RS,1,3
2014,RS,0,0
2014,RS,25,21
2014,RS,5,2
2014,RS,0,0
2014,RS,1,1
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,23,14
2014,RS,2,0
2014,RS,0,0
2014,RS,0,0
2014,RS,14,6
2014,RS,0,0
2014,RS,0,0
2014,RS,21,0
2014,RS,0,0
2014,RS,23,14
2014,RS,0,4
2014,RS,0,0
2014,RS,1,0
2014,RS,2,0
2014,RS,15,17
2014,RS,2,6
2014,RS,0,0
2014,RS,1,0
2014,RS,0,0
2014,RS,7,7
2014,RS,0,0
2014,RS,0,19
2014,RS,0,0
2014,RS,9,27
2014,RS,1,2
2014,RS,0,0
2014,RS,11,9
2014,RS,0,0
2014,RS,0,0
2014,RS,3,0
2014,RS,14,9
2014,RS,9,6
2014,RS,0,0
2014,RS,9,13
2014,RS,6,6
2014,RS,0,0
2014,RS,2,1
2014,RS,0,1
2014,RS,0,1
2014,RS,0,3
2014,RS,0,0
2014,RS,0,4
2014,RS,0,4
2014,RS,0,0
2014,RS,4,2
2014,RS,8,4
2014,RS,0,0
2014,RS,0,0
2014,RS,18,18
2014,RS,34,27
2014,RS,0,0
2014,RS,13,11
2014,RS,28,24
2014,RS,1,0
2014,RS,0,2
2014,RS,0,0
2014,RS,15,15
2014,RS,28,21
2014,RS,0,0
2014,RS,25,11
2014,RS,38,14
2014,RS,0,1
2014,RS,0,0
2014,RS,1,1
2014,RS,30,34
2014,RS,0,0
2014,RS,2,0
2014,RS,16,11
2014,RS,28,24
2014,RS,0,5
2014,RS,0,0
2014,RS,41,42
2014,RS,0,0
2014,RS,0,11
2014,RS,0,0
2014,RS,18,15
2014,RS,0,3
2014,RS,0,0
2014,RS,4,4
2014,RS,10,1
2014,RS,0,2
2014,RS,0,0
2014,RS,0,13
2014,RS,9,3
2014,RS,0,0
2014,RS,27,13
2014,RS,3,3
2014,RS,0,0
2014,RS,22,27
2014,RS,4,1
2014,RS,0,0
2014,RS,25,21
2014,RS,3,0
2014,RS,0,0
2014,RS,19,17
2014,RS,33,24
2014,RS,1,4
2014,RS,0,0
2014,RS,46,38
2014,RS,0,1
2014,RS,3,3
2014,RS,0,0
2014,RS,20,17
2014,RS,7,3
2014,RS,0,0
2014,RS,22,19
2014,RS,0,5
2014,RS,0,0
2014,RS,19,12
2014,RS,0,3
2014,RS,0,0
2014,RS,1,0
2014,RS,13,17
2014,RS,6,4
2014,RS,1,1
2014,RS,0,0
2014,RS,30,20
2014,RS,1,0
2014,RS,1,5
2014,RS,0,0
2014,RS,14,14
2014,RS,0,1
2014,RS,0,0
2014,RS,0,15
2014,RS,3,0
2014,RS,0,0
2014,RS,13,0
2014,RS,16,23
2014,RS,1,3
2014,RS,0,0
2014,RS,5,10
2014,RS,1,3
2014,RS,0,0
2014,RS,19,25
2014,RS,5,6
2014,RS,0,0
2014,RS,1,1
2014,RS,5,0
2014,RS,0,19
2014,RS,0,8
2014,RS,0,0
2014,RS,3,0
2014,RS,0,0
2014,RS,16,9
2014,RS,0,0
2014,RS,0,12
2014,RS,0,6
2014,RS,0,0
2014,RS,0,8
2014,RS,0,5
2014,RS,0,0
2014,RS,0,6
2014,RS,0,5
2014,RS,0,0
2014,RS,0,8
2014,RS,0,5
2014,RS,0,0
2014,RS,0,8
2014,RS,0,2
2014,RS,5,0
2014,RS,0,0
2014,RS,5,20
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,0
2014,RS,15,22
2014,RS,1,0
2014,RS,5,1
2014,RS,25,18
2014,RS,0,0
2014,RS,1,0
2014,RS,17,20
2014,RS,4,0
2014,RS,0,0
2014,RS,0,16
2014,RS,0,0
2014,RS,3,0
2014,RS,35,25
2014,RS,5,4
2014,RS,3,0
2014,RS,0,0
2014,RS,3,2
2014,RS,13,20
2014,RS,2,0
2014,RS,0,1
2014,RS,0,0
2014,RS,0,0
2014,RS,2,0
2014,RS,28,24
2014,RS,7,4
2014,RS,5,0
2014,RS,0,0
2014,RS,0,0
2014,RS,10,13
2014,RS,6,0
2014,RS,0,0
2014,RS,8,20
2014,RS,7,3
2014,RS,0,0
2014,RS,3,0
2014,RS,24,18
2014,RS,1,0
2014,RS,0,0
2014,RS,18,16
2014,RS,6,8
2014,RS,0,0
2014,RS,12,23
2014,RS,0,2
2014,RS,0,0
2014,RS,0,26
2014,RS,0,1
2014,RS,0,0
2014,RS,0,1
2014,RS,0,22
2014,RS,0,5
2014,RS,0,0
2014,RS,22,13
2014,RS,0,4
2014,RS,0,0
2014,RS,0,5
2014,RS,0,0
2014,RS,0,12
2014,RS,0,0
2014,RS,0,8
2014,RS,0,10
2014,RS,0,0
2014,RS,0,13
2014,RS,0,5
2014,RS,0,0
2014,RS,0,4
2014,RS,0,9
2014,RS,0,5
2014,RS,0,6
2014,RS,0,0
2014,RS,0,4
2014,RS,0,4
2014,RS,0,0
2014,RS,0,4
2014,RS,0,2
2014,RS,0,0
2014,RS,0,4
2014,RS,0,4
2014,RS,0,0
2014,RS,0,0
2014,RS,0,3
2014,RS,1,2
2014,RS,0,0
2014,RS,13,10
2014,RS,0,1
2014,RS,0,0
2014,RS,9,10
2014,RS,0,8
2014,RS,0,0
2014,RS,0,6
2014,RS,0,5
2014,RS,0,0
2014,RS,0,12
2014,RS,0,6
2014,RS,0,0
2014,RS,0,12
2014,RS,0,12
2014,RS,0,0
2014,RS,0,7
2014,RS,0,5
2014,RS,0,0
2014,RS,0,12
2014,RS,11,32
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,1,0
2014,RS,1,0
2014,RS,6,0
2014,RS,1,0
2014,RS,14,15
2014,RS,4,10
2014,RS,17,27
2014,RS,6,8
2014,RS,0,0
2014,RS,15,19
2014,RS,0,3
2014,RS,0,0
2014,RS,23,22
2014,RS,0,3
2014,RS,0,0
2014,RS,0,26
2014,RS,0,1
2014,RS,0,0
2014,RS,33,28
2014,RS,0,1
2014,RS,0,0
2014,RS,22,19
2014,RS,0,2
2014,RS,0,0
2014,RS,16,19
2014,RS,3,4
2014,RS,1,0
2014,RS,34,26
2014,RS,1,0
2014,RS,2,4
2014,RS,0,0
2014,RS,0,4
2014,RS,0,0
2014,RS,33,15
2014,RS,0,4
2014,RS,0,0
2014,RS,42,23
2014,RS,22,23
2014,RS,6,4
2014,RS,0,0
2014,RS,21,25
2014,RS,1,6
2014,RS,0,0
2014,RS,38,24
2014,RS,0,5
2014,RS,0,0
2014,RS,14,19
2014,RS,4,2
2014,RS,0,0
2014,RS,27,10
2014,RS,0,2
2014,RS,0,0
2014,RS,5,31
2014,RS,0,3
2014,RS,0,0
2014,RS,42,26
2014,RS,2,0
2014,RS,0,0
2014,RS,1,0
2014,RS,11,22
2014,RS,1,6
2014,RS,0,0
2014,RS,21,18
2014,RS,6,4
2014,RS,0,0
2014,RS,31,22
2014,RS,2,2
2014,RS,0,0
2014,RS,0,0
2014,RS,14,22
2014,RS,8,5
2014,RS,1,0
2014,RS,0,0
2014,RS,14,18
2014,RS,1,3
2014,RS,0,1
2014,RS,15,17
2014,RS,2,6
2014,RS,0,0
2014,RS,29,16
2014,RS,7,5
2014,RS,0,0
2014,RS,0,0
2014,RS,0,13
2014,RS,0,4
2014,RS,0,0
2014,RS,8,17
2014,RS,0,7
2014,RS,0,0
2014,RS,0,22
2014,RS,0,5
2014,RS,0,0
2014,RS,0,16
2014,RS,0,4
2014,RS,0,17
2014,RS,0,10
2014,RS,0,0
2014,RS,14,11
2014,RS,1,5
2014,RS,0,0
2014,RS,0,16
2014,RS,0,6
2014,RS,0,0
2014,RS,9,19
2014,RS,0,6
2014,RS,0,0
2014,RS,0,15
2014,RS,0,5
2014,RS,0,0
2014,RS,0,18
2014,RS,0,8
2014,RS,0,0
2014,RS,0,13
2014,RS,0,9
2014,RS,0,0
2014,RS,0,16
2014,RS,0,5
2014,RS,0,0
2014,RS,0,15
2014,RS,0,2
2014,RS,0,0
2014,RS,0,10
2014,RS,0,6
2014,RS,0,0
2014,RS,0,9
2014,RS,0,4
2014,RS,0,0
2014,RS,0,9
2014,RS,0,3
2014,RS,0,0
2014,RS,0,4
2014,RS,0,6
2014,RS,0,0
2014,RS,0,2
2014,RS,0,0
2014,RS,3,8
2014,RS,0,0
2014,RS,19,12
2014,RS,16,8
2014,RS,0,0
2014,RS,0,0
2014,RS,0,0
2014,RS,5,6
2014,RS,0,4
2014,RS,0,0
2014,RS,21,15
2014,RS,0,0
2014,RS,15,9
2014,RS,0,3
2014,RS,0,0
2014,RS,3,2
2014,RS,0,0
2014,RS,22,18
2014,RS,1,0
2014,RS,1,0
2014,RS,1,0
2014,RS,0,0
2014,RS,6,8
2014,RS,19,17
2014,RS,0,23
2014,RS,0,0
2014,RS,21,12
2014,RS,1,0
2014,RS,0,0
2014,RS,10,9
2014,RS,5,2
2014,RS,0,0
2014,RS,20,13
2014,RS,0,1
2014,RS,5,0
2014,RS,0,0
2014,RS,17,10
2014,RS,3,1
2014,RS,0,0
2014,RS,13,7
2014,RS,1,0
2014,RS,0,0
2014,RS,11,13
2014,RS,2,2
2014,RS,5,5
2014,RS,0,0
2014,RS,13,10
2014,RS,0,1
2014,RS,0,9
2014,RS,1,0
2014,RS,0,0
2014,RS,10,12
2014,RS,1,2
2014,RS,0,0
2014,RS,10,7
2014,RS,0,5
2014,RS,0,0
2014,RS,0,16
2014,RS,0,4
2014,RS,0,0
2014,RS,0,6
2014,RS,0,6
2014,RS,0,0
2014,RS,0,14
2014,RS,0,0
2014,RS,3,2
2014,RS,0,0
2014,RS,0,8
2014,SC,0,10
2014,SC,0,0
2014,SC,0,0
2014,SC,9,0
2014,SC,1,0
2014,SC,1,0
2014,SC,0,5
2014,SC,0,0
2014,SC,0,1
2014,SC,8,9
2014,SC,0,5
2014,SC,0,0
2014,SC,0,6
2014,SC,0,0
2014,SC,0,6
2014,SC,0,5
2014,SC,0,0
2014,SC,8,7
2014,SC,0,2
2014,SC,0,0
2014,SC,9,7
2014,SC,2,4
2014,SC,0,0
2014,SC,0,15
2014,SC,0,5
2014,SC,0,9
2014,SC,0,0
2014,SC,0,8
2014,SC,0,1
2014,SC,0,0
2014,SC,1,0
2014,SC,7,0
2014,SC,0,2
2014,SC,0,0
2014,SC,0,3
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,12
2014,SC,0,1
2014,SC,0,0
2014,SC,0,1
2014,SC,0,8
2014,SC,0,6
2014,SC,0,0
2014,SC,0,8
2014,SC,0,6
2014,SC,0,9
2014,SC,0,0
2014,SC,0,4
2014,SC,0,2
2014,SC,0,0
2014,SC,0,4
2014,SC,0,0
2014,SC,0,4
2014,SC,0,6
2014,SC,0,0
2014,SC,0,0
2014,SC,1,1
2014,SC,0,2
2014,SC,0,0
2014,SC,16,12
2014,SC,0,3
2014,SC,0,0
2014,SC,0,6
2014,SC,10,2
2014,SC,0,0
2014,SC,24,15
2014,SC,0,0
2014,SC,0,2
2014,SC,0,2
2014,SC,0,11
2014,SC,0,2
2014,SC,0,0
2014,SC,0,8
2014,SC,0,0
2014,SC,0,0
2014,SC,9,16
2014,SC,27,31
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,0,0
2014,SC,8,0
2014,SC,1,0
2014,SC,0,4
2014,SC,0,1
2014,SC,9,0
2014,SC,10,10
2014,SC,3,0
2014,SC,0,0
2014,SC,34,21
2014,SC,0,1
2014,SC,0,0
2014,SC,1,0
2014,SC,0,2
2014,SC,0,0
2014,SC,11,40
2014,SC,0,2
2014,SC,1,0
2014,SC,0,0
2014,SC,16,58
2014,SC,34,21
2014,SC,0,6
2014,SC,0,0
2014,SC,1,1
2014,SC,0,0
2014,SC,5,1
2014,SC,10,13
2014,SC,30,12
2014,SC,0,0
2014,SC,0,1
2014,SC,2,1
2014,SC,0,0
2014,SC,11,22
2014,SC,2,0
2014,SC,23,27
2014,SC,0,0
2014,SC,43,18
2014,SC,1,0
2014,SC,0,0
2014,SC,0,0
2014,SC,25,23
2014,SC,1,0
2014,SC,28,32
2014,SC,14,3
2014,SC,0,0
2014,SC,1,0
2014,SC,27,21
2014,SC,0,0
2014,SC,24,19
2014,SC,1,0
2014,SC,0,1
2014,SC,1,0
2014,SC,0,0
2014,SC,0,0
2014,SC,27,25
2014,SC,0,0
2014,SC,4,3
2014,SC,27,36
2014,SC,0,1
2014,SC,0,0
2014,SC,32,14
2014,SC,1,0
2014,SC,0,0
2014,SC,0,0
2014,SC,26,16
2014,SC,0,0
2014,SC,0,0
2014,SC,1,3
2014,SC,0,0
2014,SC,20,28
2014,SC,1,0
2014,SC,32,13
2014,SC,1,0
2014,SC,0,0
2014,SC,2,0
2014,SC,0,0
2014,SC,11,9
2014,SC,0,1
2014,SC,13,27
2014,SC,0,3
2014,SC,0,0
2014,SC,22,15
2014,SC,3,0
2014,SC,0,0
2014,SC,0,0
2014,SC,1,0
2014,SC,2,1
2014,SC,0,0
2014,SC,50,33
2014,SC,43,25
2014,SC,0,0
2014,SC,0,3
2014,SC,0,0
2014,SC,1,0
2014,SC,1,0
2014,SC,24,19
2014,SC,8,18
2014,SC,1,3
2014,SC,0,0
2014,SC,20,14
2014,SC,0,0
2014,SC,2,0
2014,SC,23,10
2014,SC,2,1
2014,SC,0,0
2014,SC,38,36
2014,SC,2,2
2014,SC,0,0
2014,SC,29,0
2014,SC,3,0
2014,SC,0,0
2014,SC,0,0
2014,SC,9,26
2014,SC,4,3
2014,SC,0,0
2014,SC,0,0
2014,SC,24,24
2014,SC,0,2
2014,SC,0,0
2014,SC,23,22
2014,SC,0,0
2014,SC,0,0
2014,SC,29,18
2014,SC,1,0
2014,SC,0,20
2014,SC,0,2
2014,SC,0,0
2014,SC,0,0
2014,SC,41,24
2014,SC,0,0
2014,SC,1,1
2014,SC,0,0
2014,SC,39,21
2014,SC,0,0
2014,SC,14,12
2014,SC,0,0
2014,SC,9,25
2014,SC,0,0
2014,SC,20,22
2014,SC,3,0
2014,SC,0,0
